politician_id,full_name,bioguide_id,topic_key,role,bill,introduced,title
2717ff94-f7e8-4b39-b6ec-fc3e30f3d46f,Alex Padilla,P000145,gun-policy,cosponsor,S. 1026,2024-01-11,Gun Violence Prevention Research Act of 2023
2717ff94-f7e8-4b39-b6ec-fc3e30f3d46f,Alex Padilla,P000145,border-security,cosponsor,S. 3479,2023-12-12,Southwest Border Regional Commission Reauthorization Act of 2023
2717ff94-f7e8-4b39-b6ec-fc3e30f3d46f,Alex Padilla,P000145,gun-policy,cosponsor,S. 252,2023-02-02,Protecting Kids from Gun Marketing Act
2717ff94-f7e8-4b39-b6ec-fc3e30f3d46f,Alex Padilla,P000145,israel-military-aid,cosponsor,SRES. 417,2023-10-19,A resolution standing with Israel against terrorism.
2717ff94-f7e8-4b39-b6ec-fc3e30f3d46f,Alex Padilla,P000145,border-security,cosponsor,SRES. 346,2023-09-18,"A resolution honoring the Thai-American garment workers who opened the country's eyes to sweatshop conditions in the United States and, against all odds, expanded rights for immigrant workers and survivors of human trafficking while holding corporations responsible for the conditions in which their clothes are made."
2717ff94-f7e8-4b39-b6ec-fc3e30f3d46f,Alex Padilla,P000145,gun-policy,cosponsor,S. 2652,2023-07-27,Ghost Guns and Untraceable Firearms Act of 2023
2717ff94-f7e8-4b39-b6ec-fc3e30f3d46f,Alex Padilla,P000145,border-security,cosponsor,S. 2646,2023-07-27,HEAL for Immigrant Families Act of 2023
2717ff94-f7e8-4b39-b6ec-fc3e30f3d46f,Alex Padilla,P000145,gun-policy,cosponsor,S. 2565,2023-07-27,Language Access to Gun Violence Prevention Strategies Act of 2023
2717ff94-f7e8-4b39-b6ec-fc3e30f3d46f,Alex Padilla,P000145,gun-policy,cosponsor,S. 2381,2023-07-19,National Instant Criminal Background Check System (NICS) Data Integrity Act of 2023
2717ff94-f7e8-4b39-b6ec-fc3e30f3d46f,Alex Padilla,P000145,gun-policy,cosponsor,S. 1893,2023-06-08,Resources for Victims of Gun Violence Act of 2023
2717ff94-f7e8-4b39-b6ec-fc3e30f3d46f,Alex Padilla,P000145,gun-policy,cosponsor,S. 1826,2023-06-06,Keeping Gun Dealers Honest Act of 2023
2717ff94-f7e8-4b39-b6ec-fc3e30f3d46f,Alex Padilla,P000145,gun-policy,cosponsor,SRES. 231,2023-06-01,"A resolution expressing support for the designation of June 2, 2023, as ""National Gun Violence Awareness Day"" and June 2023 as ""National Gun Violence Awareness Month""."
2717ff94-f7e8-4b39-b6ec-fc3e30f3d46f,Alex Padilla,P000145,gun-policy,cosponsor,S. 1737,2023-05-18,Responsible Firearms Marketing Act
2717ff94-f7e8-4b39-b6ec-fc3e30f3d46f,Alex Padilla,P000145,border-security,cosponsor,S. 309,2023-02-09,Caribbean Border Counternarcotics Strategy Act
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,cannabis-policy,sponsor,S. 3686,2026-01-15,Hemp Planting Predictability Act
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,border-security,sponsor,S. 2711,2023-07-27,Protecting Immigrant Victims of Domestic Violence Act
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,gun-policy,cosponsor,SRES. 756,2026-06-08,"A resolution expressing support for the designation of June 5, 2026, as ""National Gun Violence Awareness Day"" and June 2026 as ""National Gun Violence Awareness Month""."
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,military-intervention,cosponsor,SJRES. 124,2026-04-27,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Republic of Cuba that have not been authorized by Congress.
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,cannabis-policy,cosponsor,S. 4315,2026-04-16,Hemp Safety Enforcement Act
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,gun-policy,cosponsor,SCONRES. 25,2026-01-08,"A concurrent resolution recognizing the 15th anniversary of the January 8, 2011, Tucson, Arizona, shooting and honoring the survivors and victims, including former Congresswoman Gabby Giffords, a gun violence survivor and one of the most influential voices of courage in the United States in the fight to end gun violence."
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,2020-election,cosponsor,SRES. 574,2026-01-06,"A resolution observing the fifth anniversary of the attack on the United States Capitol on January 6, 2021, and recognizing the essential work of United States Capitol personnel, including the United States Capitol Police."
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,2020-election,cosponsor,S. 3582,2026-01-06,No Rewards for January 6 Rioters Act
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,2020-election,cosponsor,S. 3581,2026-01-06,No Settlements for January 6 Law Enforcement Assaulters Act
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,gun-policy,cosponsor,S. 3458,2025-12-11,Background Check Completion Act of 2025
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,gun-policy,cosponsor,S. 3214,2025-11-19,Background Check Expansion Act
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,gun-policy,cosponsor,S. 2514,2025-07-29,Gun Violence Prevention Research Act of 2025
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,gun-policy,cosponsor,S. 2165,2025-06-25,3D Printed Gun Safety Act of 2025
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,gun-policy,cosponsor,S. 2158,2025-06-24,Stopping the Fraudulent Sale of Firearms Act
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,gun-policy,cosponsor,S. 2155,2025-06-24,Keeping Gun Dealers Honest Act of 2025
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,gun-policy,cosponsor,SRES. 260,2025-06-02,"A resolution expressing support for the designation of June 6, 2025, as ""National Gun Violence Awareness Day"" and June 2025 as ""National Gun Violence Awareness Month""."
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,gun-policy,cosponsor,S. 1531,2025-04-30,Assault Weapons Ban of 2025
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,gun-policy,cosponsor,S. 1466,2025-04-10,Resources for Victims of Gun Violence Act of 2025
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,minimum-wage,cosponsor,S. 1332,2025-04-08,Raise the Wage Act of 2025
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,military-intervention,cosponsor,S. 696,2025-02-24,Protecting Our Guests During Hostilities in Ukraine Act
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,gun-policy,cosponsor,S. 595,2025-02-13,Office of Gun Violence Prevention Act of 2025
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,gun-policy,cosponsor,S. 468,2025-02-06,SECURE Firearm Storage Act
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,gun-policy,cosponsor,SRES. 716,2024-06-03,"A resolution expressing support for the designation of June 7, 2024, as ""National Gun Violence Awareness Day"" and June 2024 as ""National Gun Violence Awareness Month""."
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,israel-military-aid,cosponsor,SRES. 505,2024-05-22,A resolution condemning the use of sexual violence and rape as a weapon of war by the terrorist group Hamas against the people of Israel.
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,minimum-wage,cosponsor,S. 2488,2023-07-25,Raise the Wage Act of 2023
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,border-security,cosponsor,S. 3591,2024-01-16,Stop Fentanyl at the Border Act
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,gun-policy,cosponsor,S. 1819,2023-06-06,3D Printed Gun Safety Act of 2023
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,border-security,cosponsor,SRES. 243,2023-06-13,"A resolution recognizing the month of June 2023 as ""Immigrant Heritage Month"", a celebration of the accomplishments and contributions of immigrants and their children in making the United States a healthier, safer, more diverse, prosperous country, and acknowledging the importance of immigrants and their children to the future successes of the United States."
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,border-security,cosponsor,S. 1600,2023-05-15,"Border Management, Security, and Assistance Act of 2023"
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,israel-military-aid,cosponsor,SRES. 188,2023-05-02,"A resolution celebrating the 75th anniversary of the founding of the State of Israel, and for other purposes."
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,gun-policy,cosponsor,S. 1026,2023-03-29,Gun Violence Prevention Research Act of 2023
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,gun-policy,cosponsor,S. 25,2023-01-23,Assault Weapons Ban of 2023
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,gun-policy,cosponsor,S. 1116,2023-03-30,Background Check Completion Act of 2023
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,israel-military-aid,cosponsor,SRES. 417,2023-10-19,A resolution standing with Israel against terrorism.
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,gun-policy,cosponsor,S. 2652,2023-07-27,Ghost Guns and Untraceable Firearms Act of 2023
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,gun-policy,cosponsor,S. 1893,2023-06-08,Resources for Victims of Gun Violence Act of 2023
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,gun-policy,cosponsor,SRES. 231,2023-06-01,"A resolution expressing support for the designation of June 2, 2023, as ""National Gun Violence Awareness Day"" and June 2023 as ""National Gun Violence Awareness Month""."
3d51cca6-7206-413b-ab8d-3199a58a6767,Amy Klobuchar,K000367,gun-policy,cosponsor,S. 494,2023-02-16,Background Check Expansion Act
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,gun-policy,sponsor,S. 4776,2026-06-11,Gun Records Restoration and Preservation Act
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,military-intervention,sponsor,SJRES. 171,2026-04-13,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,gun-policy,sponsor,HR. 6154,2023-11-01,Responsible Gun Ownership Licensing Act
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,military-intervention,cosponsor,SJRES. 211,2026-08-06,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,gun-policy,cosponsor,S. 4926,2026-07-30,State Firearms Dealer Licensing Enhancement Act
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,defense-spending,cosponsor,S. 5189,2026-07-30,"A bill to amend title 10, United States Code, and the National Defense Authorization Act for Fiscal Year 1994, to codify and clarify gender neutral standards for members of certain Armed Forces, and for other purposes."
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,military-intervention,cosponsor,SJRES. 181,2026-07-28,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,minimum-wage,cosponsor,S. 4981,2026-07-14,Living Wage For All Act
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,military-intervention,cosponsor,SJRES. 200,2026-07-13,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,gun-policy,cosponsor,S. 4454,2026-06-02,Firearm Safety Act of 2026
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,military-intervention,cosponsor,SJRES. 191,2026-05-20,A joint resolution to direct removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,military-intervention,cosponsor,SJRES. 185,2026-05-11,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,military-intervention,cosponsor,SJRES. 116,2026-04-21,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,military-intervention,cosponsor,SJRES. 115,2026-04-21,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,military-intervention,cosponsor,SJRES. 180,2026-04-21,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,military-intervention,cosponsor,SJRES. 163,2026-04-20,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,military-intervention,cosponsor,SJRES. 114,2026-04-16,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,military-intervention,cosponsor,SJRES. 161,2026-04-16,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,military-intervention,cosponsor,SJRES. 184,2026-04-16,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,military-intervention,cosponsor,SJRES. 104,2026-02-25,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against the Islamic Republic of Iran that have not been authorized by Congress.
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,border-security,cosponsor,S. 3702,2026-01-27,Dignity for Detained Immigrants Act
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,gun-policy,cosponsor,SCONRES. 25,2026-01-08,"A concurrent resolution recognizing the 15th anniversary of the January 8, 2011, Tucson, Arizona, shooting and honoring the survivors and victims, including former Congresswoman Gabby Giffords, a gun violence survivor and one of the most influential voices of courage in the United States in the fight to end gun violence."
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,military-intervention,cosponsor,SJRES. 98,2026-01-07,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against Venezuela that have not been authorized by Congress.
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,2020-election,cosponsor,SRES. 574,2026-01-06,"A resolution observing the fifth anniversary of the attack on the United States Capitol on January 6, 2021, and recognizing the essential work of United States Capitol personnel, including the United States Capitol Police."
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,2020-election,cosponsor,S. 3582,2026-01-06,No Rewards for January 6 Rioters Act
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,2020-election,cosponsor,S. 3581,2026-01-06,No Settlements for January 6 Law Enforcement Assaulters Act
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,gun-policy,cosponsor,S. 3544,2025-12-17,Federal Firearm Licensing Act
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,gun-policy,cosponsor,S. 3458,2025-12-11,Background Check Completion Act of 2025
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,ranked-choice-voting,cosponsor,S. 3425,2025-12-10,Ranked Choice Voting Act
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,gun-policy,cosponsor,S. 3214,2025-11-19,Background Check Expansion Act
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,gun-policy,cosponsor,S. 1294,2025-11-10,Federal Firearm Licensee Act
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,military-intervention,cosponsor,SJRES. 90,2025-11-05,A joint resolution to direct the removal of United States Armed Forces from hostilities within or against Venezuela that have not been authorized by Congress.
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,gun-policy,cosponsor,S. 2155,2025-07-30,Keeping Gun Dealers Honest Act of 2025
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,gun-policy,cosponsor,S. 2154,2025-07-30,Protecting Kids from Gun Marketing Act
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,gun-policy,cosponsor,S. 2165,2025-07-30,3D Printed Gun Safety Act of 2025
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,gun-policy,cosponsor,S. 1955,2025-07-09,Equal Access to Justice for Victims of Gun Violence Act
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,gun-policy,cosponsor,S. 2192,2025-06-26,Clean Hands Firearm Procurement Act
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,gun-policy,cosponsor,S. 2158,2025-06-24,Stopping the Fraudulent Sale of Firearms Act
e7c985f0-7804-485e-8ad7-8e71c0129a00,Andy Kim,K000394,israel-military-aid,cosponsor,SRES. 227,2025-05-14,"A resolution condemning Hamas for its premeditated, coordinated, and brutal terrorist attacks on October 7, 2023, against Israel and demanding that Hamas immediately release all remaining hostages and return them to safety, and for other purposes."
