state,jurisdiction,chamber,office,full_name,party,stances,already_searched,seat_link,jurisdiction_from,official_urls,politician_id
CA,,,"Judge, Los Angeles County Superior Court",Dorothy L. Shubin,NP,0,,legacy office_id,representing_state,,fff14e53-3f7e-48ba-9d15-5b024dee6496
CA,,,"Judge, Los Angeles County Superior Court",Douglas W. Stern,NP,0,,legacy office_id,representing_state,,6c1749b2-c33a-45f5-bac5-bb84cc9a01d6
CA,,,"Judge, Los Angeles County Superior Court",Drew E. Edwards,NP,0,,legacy office_id,representing_state,,9f9b61ee-19a2-4a49-a972-f1c104fb55f5
CA,,,"Judge, Los Angeles County Superior Court",E. Carlos Dominguez,NP,0,,legacy office_id,representing_state,,46d429fb-919f-47f9-9032-c2391185c3c5
CA,,,"Judge, Los Angeles County Superior Court",Edward B. Moreton Jr.,NP,0,,legacy office_id,representing_state,,db66afdf-f403-4262-97e5-21ad46dd98e4
CA,,,"Judge, Los Angeles County Superior Court",Edwin P. Chau,NP,0,,legacy office_id,representing_state,,57bb4752-993a-403b-b7a9-fd5a50f28705
CA,,,"Judge, Los Angeles County Superior Court",Efrain Matthew Aceves,NP,0,,legacy office_id,representing_state,,fc94a1ea-bf50-4835-adfe-28c56e14c5db
CA,,,"Judge, Los Angeles County Superior Court",Elaine Lu,NP,0,,legacy office_id,representing_state,,a5228bd0-a584-4157-bc85-b7461966615a
CA,,,"Judge, Los Angeles County Superior Court",Elaine W. Mandel,NP,0,,legacy office_id,representing_state,,fa177405-2d81-4f7e-9c9a-710aa62a4e26
CA,,,"Judge, Los Angeles County Superior Court",Eleanor J. Hunter,NP,0,,legacy office_id,representing_state,,611d853d-966a-4d73-be26-aa6a336dd16f
CA,,,"Judge, Los Angeles County Superior Court",Elihu M. Berle,NP,0,,legacy office_id,representing_state,,f3699a8a-1a76-4df6-b078-f03aa30ef08d
CA,,,"Presiding Justice, 2nd District Court of Appeal, Division 8",Elizabeth A. Grimes,NP,0,,legacy office_id,representing_state,,be0c6199-5a19-4f2b-a859-fa4c490bdfc0
CA,,,"Judge, Los Angeles County Superior Court",Elizabeth L. Bradley,NP,0,,legacy office_id,representing_state,,417839da-f445-4cf9-8d98-d79605629e6b
CA,,,"Judge, Los Angeles County Superior Court",Elizabeth Potter Scully,NP,0,,legacy office_id,representing_state,,6d99dfd0-731d-4f8a-8c85-49107d8d777a
CA,,,"Judge, Los Angeles County Superior Court",Emily Cole,NP,0,,legacy office_id,representing_state,,0cb752d8-1ae2-4c7b-8bbc-966ca989a0d1
CA,,,"Judge, Los Angeles County Superior Court",Emily S. Garcia Uhrig,NP,0,,legacy office_id,representing_state,,458d3dc9-23db-4856-92ff-b9228b75f15f
CA,,,"Judge, Los Angeles County Superior Court",Enrique Monguia,NP,0,,legacy office_id,representing_state,,15189ee3-2056-43f4-8404-7d1811554c4d
CA,,,"Judge, Los Angeles County Superior Court",Eric C. Taylor,NP,0,,legacy office_id,representing_state,,6e13b378-506e-41ab-9698-390ecb306a5d
CA,,,"Judge, Los Angeles County Superior Court",Eric P. Harmon,NP,0,,legacy office_id,representing_state,,b110588a-5689-4f00-ba14-f9a74edc6fc3
CA,,,"Judge, Los Angeles County Superior Court",Ernest M. Hiroshige,NP,0,,legacy office_id,representing_state,,ce7c7ed1-381b-4c29-9988-ecaad266322c
CA,,,"Judge, Los Angeles County Superior Court",Esther K. Ro,NP,0,,legacy office_id,representing_state,,dc305ec0-3e0d-4806-800c-70b8f65a65df
CA,,,"Judge, Los Angeles County Superior Court",Esther P. Kim,NP,0,,legacy office_id,representing_state,,486341fe-4430-49d6-a4cd-7e42438d358e
CA,,,"Judge, Los Angeles County Superior Court",Fernanda M. Barreto,NP,0,,legacy office_id,representing_state,,f17568e4-6bda-47ce-b01d-fb0cbcf65259
CA,,,"Judge, Los Angeles County Superior Court",Firdaus F. Dordi,NP,0,,legacy office_id,representing_state,,499ffa11-78fe-4aa4-b670-021a6aa204a7
CA,,,"Presiding Justice, 2nd District Court of Appeal, Division 1",Frances Rothschild,NP,0,,legacy office_id,representing_state,,4acf8c61-3e36-4209-a0dc-4161d48f9c9c
CA,,,"Judge, Los Angeles County Superior Court",Francis B. Bennett II,NP,0,,legacy office_id,representing_state,,f40c8020-8d99-423d-9923-96365edb0c26
CA,,,"Judge, Los Angeles County Superior Court",Frank M. Tavelman,NP,0,,legacy office_id,representing_state,,5244e1bf-f19e-429a-b72c-cbab129db22c
CA,,,"Judge, Los Angeles County Superior Court",Frederick C. Shaller,NP,0,,legacy office_id,representing_state,,9c63bf98-79b7-4e3b-88f4-85373e8b6816
CA,,,"Judge, Los Angeles County Superior Court",Fumiko Hachiya Wasserman,NP,0,,legacy office_id,representing_state,,f627de91-25b4-45b1-b105-e870818be3a3
CA,,,"Judge, Los Angeles County Superior Court",Gail Killefer,NP,0,,legacy office_id,representing_state,,7cc90351-db08-4784-989e-4ce8db831b51
CA,,,"Judge, Los Angeles County Superior Court",Gary D. Roberts,NP,0,,legacy office_id,representing_state,,72dee94b-3c41-42fc-9aef-e45944a3c2e6
CA,,,"Judge, Los Angeles County Superior Court",Gary Eto,NP,0,,legacy office_id,representing_state,,eed18292-38b8-479f-a553-e399cf61f44d
CA,,,"Judge, Los Angeles County Superior Court",Gary I. Micon,NP,0,,legacy office_id,representing_state,,08fc7afa-25b7-49ae-876d-df115bcdaa26
CA,,,"Judge, Los Angeles County Superior Court",Gary Rowe,NP,0,,legacy office_id,representing_state,,6a57ddf6-0569-4822-9700-56a90f0b6f0d
CA,,,"Judge, Los Angeles County Superior Court",Gary Y. Tanaka,NP,0,,legacy office_id,representing_state,,a84507bc-72da-485b-88db-2fe697aa46e9
CA,,,"Judge, Los Angeles County Superior Court",Geanene M. Yriarte,NP,0,,legacy office_id,representing_state,,5848d5a7-465c-4884-a998-bc6a395e4ec6
CA,,,"Judge, Los Angeles County Superior Court",George F Bird Jr.,NP,0,,legacy office_id,representing_state,,a48226b8-b152-48a5-9a11-c1cf57e690c9
CA,,,"Judge, Los Angeles County Superior Court",George G. Lomeli,NP,0,,legacy office_id,representing_state,,a4cc5125-4db2-4abe-96bf-50529e6b1b17
CA,,,"Judge, Los Angeles County Superior Court",Georgia Huerta,NP,0,,legacy office_id,representing_state,,534492e4-4f10-438f-bf5a-a699b7fd3bf6
CA,,,"Judge, Los Angeles County Superior Court",Gia G. Bosley,NP,0,,legacy office_id,representing_state,,e0c86d89-e462-41c6-8449-390ac6344b7c
CA,,,"Judge, Los Angeles County Superior Court",Gia Kim,NP,0,,legacy office_id,representing_state,,7d2f7710-9904-4f59-a802-11836b3f0288
CA,,,"Judge, Los Angeles County Superior Court",Gilbert Rodriguez,NP,0,,legacy office_id,representing_state,,b209e185-8032-4ddf-b3a2-85f62bbb5e87
CA,,,"Judge, Los Angeles County Superior Court",Graciela L. Freixes,NP,0,,legacy office_id,representing_state,,a075902c-4411-4a62-9eaf-ad25db0c3ec6
CA,,,"Judge, Los Angeles County Superior Court",Gregorio Roman,NP,0,,legacy office_id,representing_state,,84c305eb-592d-4f33-81e1-d36a0962ecf6
CA,,,"Judge, Los Angeles County Superior Court",Gregory A. Dohi,NP,0,,legacy office_id,representing_state,,d60ae059-abad-4eb2-8b23-30397aa303b5
CA,,,"Judge, Los Angeles County Superior Court",Gregory Wilson Alarcon,NP,0,,legacy office_id,representing_state,,d3480acb-bcf3-4b00-b93b-145a6b1a078e
CA,,,"Judge, Los Angeles County Superior Court",Gus Gomez,NP,0,,legacy office_id,representing_state,,a2064593-17fc-4f47-abfb-904691296354
CA,,,"Judge, Los Angeles County Superior Court",Gus T May,NP,0,,legacy office_id,representing_state,,465cbde3-ba31-4b30-a188-616c37eb1447
CA,,,"Judge, Los Angeles County Superior Court",Gustavo N. Sztraicher,NP,0,,legacy office_id,representing_state,,5c92869e-f9fc-441c-bb69-86482ad3d182
CA,,,"Judge, Los Angeles County Superior Court",H. Clay Jacke II,NP,0,,legacy office_id,representing_state,,f76f6a8a-2f73-4c73-b030-9b69774c34cd
CA,,,"Judge, Los Angeles County Superior Court",Harry Jay Ford III,NP,0,,legacy office_id,representing_state,,6cbec0d0-5120-435c-98bf-0e58cc4d0b41
CA,,,"Judge, Los Angeles County Superior Court",Hayden A. Zacky,NP,0,,legacy office_id,representing_state,,86bb0e0c-a3f0-48a3-b9a9-cd66fa5e7dab
CA,,,"Judge, Los Angeles County Superior Court",Heather M. Hocter,NP,0,,legacy office_id,representing_state,,7b5f0625-822d-460b-92ef-993897c79953
CA,,,"Judge, Los Angeles County Superior Court",Hector E. Gutierrez,NP,0,,legacy office_id,representing_state,,6868ec0d-09ec-44c5-a5bb-86caf8dc989f
CA,,,"Judge, Los Angeles County Superior Court",Hector M. Guzman,NP,0,,legacy office_id,representing_state,,dc4e8a65-880e-4f9d-8c2e-e1c3148c5b43
CA,,,"Judge, Los Angeles County Superior Court",Hilleri G. Merritt,NP,0,,legacy office_id,representing_state,,756441dd-8c83-433b-9979-16b9c5581016
CA,,,"Judge, Los Angeles County Superior Court",Holly J. Fujie,NP,0,,legacy office_id,representing_state,,8b4fff65-01fe-48e4-afb9-31a3d924da10
CA,,,"Judge, Los Angeles County Superior Court",Holly L. Hancock,NP,0,,legacy office_id,representing_state,,ae3b54fc-4e02-4fe4-a739-50a87f443bfe
CA,,,"Judge, Los Angeles County Superior Court",Huey P. Cotton Jr.,NP,0,,legacy office_id,representing_state,,e50133c0-38b4-4504-8fa2-0eff2ccccc31
CA,,,"Judge, Los Angeles County Superior Court",Ian C. Fusselman,NP,0,,legacy office_id,representing_state,,7a34cb8f-41ef-4763-8a67-4842d72f4e14
CA,,,"Judge, Los Angeles County Superior Court",J. Christopher Smith,NP,0,,legacy office_id,representing_state,,27d27520-941a-41f9-8252-0e7e6a30ae76
CA,,,"Judge, Los Angeles County Superior Court",J. Stephen Czuleger,NP,0,,legacy office_id,representing_state,,d8698801-f231-495b-9531-ecdd8dc09a7e
CA,,,"Judge, Los Angeles County Superior Court",Jacqueline H. Lewis,NP,0,,legacy office_id,representing_state,,346b600d-8b35-4ef2-bf58-4c3f50499ac1
CA,,,"Judge, Los Angeles County Superior Court",James C. Chalfant,NP,0,,legacy office_id,representing_state,,5388d51b-aca3-4e28-b724-246a1ff864d3
CA,,,"Judge, Los Angeles County Superior Court",James D. Otto,NP,0,,legacy office_id,representing_state,,68bae994-a16e-429d-ab5c-6403e1aa3c8d
CA,,,"Judge, Los Angeles County Superior Court",James E. Blancarte,NP,0,,legacy office_id,representing_state,,3e7839cb-e070-430a-91c2-4b00cd69e5ed
CA,,,"Judge, Los Angeles County Superior Court",James E. Horan,NP,0,,legacy office_id,representing_state,,a8470316-e70d-4fd9-8331-184e9709ff9c
CA,,,"Judge, Los Angeles County Superior Court",James K. Hahn,NP,0,,legacy office_id,representing_state,,c23981dc-aa6b-4b74-a0ed-4a7fa332e180
CA,,,"Judge, Los Angeles County Superior Court",Jana M. Seng,NP,0,,legacy office_id,representing_state,,2e7d96cd-dc16-4fc3-90d3-63e34a0305c8
CA,,,"Judge, Los Angeles County Superior Court",Janet Hong,NP,0,,legacy office_id,representing_state,,bf1bb61e-454d-4f10-9310-fdc15294b01f
CA,,,"Judge, Los Angeles County Superior Court",Jannet P Santiso,NP,0,,legacy office_id,representing_state,,e649709c-07da-4f61-a8ba-ba38d7eef29f
CA,,,"Judge, Los Angeles County Superior Court",Jared D. Moses,NP,0,,legacy office_id,representing_state,,3d3a3bf9-09f1-476f-bcb4-56ef6af3b497
CA,,,"Judge, Los Angeles County Superior Court",Javier Perez,NP,0,,legacy office_id,representing_state,,afb52790-f9a4-4af1-8a73-7d4741506144
CA,,,"Judge, Los Angeles County Superior Court",Jean M. Nelson,NP,0,,legacy office_id,representing_state,,4dd0a347-fd07-4cbe-9596-dbb29dccb5a8
CA,,,"Judge, Los Angeles County Superior Court",Jeanmarie Klingenbeck Warren,NP,0,,legacy office_id,representing_state,,08b441da-5e78-4bb0-992d-8c8efa5b392b
CA,,,"Judge, Los Angeles County Superior Court",Jeffrey S. Cohen-Laurie,NP,0,,legacy office_id,representing_state,,158321df-0b07-4547-aac6-22b58f26ec8c
CA,,,"Judge, Los Angeles County Superior Court",Jennifer H. Cops,NP,0,,legacy office_id,representing_state,,56353fd5-82ef-4920-b179-6770721d35bd
CA,,,"Judge, Los Angeles County Superior Court",Jerome Haig,NP,0,,legacy office_id,representing_state,,2cd6bba9-31c3-4f3e-bed1-f801184319c5
CA,,,"Judge, Los Angeles County Superior Court",Jerrold Abeles,NP,0,,legacy office_id,representing_state,,3eb136fb-4064-49ad-94cf-4518b8487a85
CA,,,"Judge, Los Angeles County Superior Court",Jerry B. Marshak,NP,0,,legacy office_id,representing_state,,abcf6365-59f8-4b75-8bbf-e054b6261abd
CA,,,"Judge, Los Angeles County Superior Court",Jessica A. Uzcategui,NP,0,,legacy office_id,representing_state,,5de7394c-2b6d-46f3-b99a-b076e00343aa
CA,,,"Judge, Los Angeles County Superior Court",Jessica Kronstadt,NP,0,,legacy office_id,representing_state,,811e8ab9-5974-4053-a7cf-9c875b243425
CA,,,"Judge, Los Angeles County Superior Court",Jill T. Feeney,NP,0,,legacy office_id,representing_state,,d586a03d-0642-4b99-be5b-64ad26a831c5
CA,,,"Judge, Los Angeles County Superior Court",Joan M. Chrostek,NP,0,,legacy office_id,representing_state,,09bb36e4-fe42-4bbd-a446-04fc1761036c
CA,,,"Judge, Los Angeles County Superior Court",Joel L. Lofton,NP,0,,legacy office_id,representing_state,,19a62e91-e8a7-4852-a353-004085668913
CA,,,"Judge, Los Angeles County Superior Court",Joel M. Wallenstein,NP,0,,legacy office_id,representing_state,,91be2292-e90e-46e3-9ed4-7b04d2c752c2
CA,,,"Judge, Los Angeles County Superior Court",John C. Lawson II,NP,0,,legacy office_id,representing_state,,f12d481c-5d3a-4e43-b67e-b2772a1707bb
CA,,,"Judge, Los Angeles County Superior Court",John C. Weller,NP,0,,legacy office_id,representing_state,,2f124d78-4ba5-4731-a959-f51f0cea9bd6
CA,,,"Judge, Los Angeles County Superior Court",John David Lord,NP,0,,legacy office_id,representing_state,,82a1d267-c529-432a-a5ba-6acc8866307d
CA,,,"Judge, Los Angeles County Superior Court",John J. Kralik,NP,0,,legacy office_id,representing_state,,d8a87836-b8a5-4a41-8964-2ede5c710149
CA,,,"Judge, Los Angeles County Superior Court",John J. Lonergan Jr.,NP,0,,legacy office_id,representing_state,,bca3d838-f4d4-43ab-863a-d6a99736db14
CA,,,"Associate Justice, 2nd District Court of Appeal, Division 3",John L. Lavin,NP,0,,legacy office_id,representing_state,,d95b4458-21bc-4d3f-bed7-3ed38d830fd3
CA,,,"Associate Justice, 2nd District Court of Appeal, Division 8",John P. Wiley Jr.,NP,0,,legacy office_id,representing_state,,81253875-09eb-4f06-9e07-b275af433f55
CA,,,"Judge, Los Angeles County Superior Court",Jon R. Takasugi,NP,0,,legacy office_id,representing_state,,6b39b5d7-b1b9-4673-8e8b-38abf379474d
CA,,,"Judge, Los Angeles County Superior Court",Jonathan L. Rosenbloom,NP,0,,legacy office_id,representing_state,,f628e004-1031-41d5-9054-bacbcaa3b079
CA,,,"Judge, Los Angeles County Superior Court",Joseph A. Brandolino,NP,0,,legacy office_id,representing_state,,feaee3bc-3416-4eaa-ae62-f5387a3b0b19
CA,,,"Judge, Los Angeles County Superior Court",Joseph J. Burghardt,NP,0,,legacy office_id,representing_state,,8089ea71-87f0-4573-95be-e96cfa9a3d70
CA,,,"Judge, Los Angeles County Superior Court",Joseph M. Lipner,NP,0,,legacy office_id,representing_state,,3cb103ff-9e71-45d9-894b-f9d717012b3e
CA,,,"Judge, Los Angeles County Superior Court",Joseph R. Porras,NP,0,,legacy office_id,representing_state,,ff1ebc2d-5603-4133-8c9e-f6acdf66656f
CA,,,"Judge, Los Angeles County Superior Court",Josh R. Freeman Stinn,NP,0,,legacy office_id,representing_state,,2f60a220-f80f-48f9-8efc-dc829827ee53
CA,,,"Judge, Los Angeles County Superior Court",Joshua D. Wayser,NP,0,,legacy office_id,representing_state,,b641d682-07da-4926-abb0-3b44aae7a49e
CA,,,Associate Justice of the California Supreme Court,Joshua P. Groban,NP,0,,legacy office_id,representing_state,,158200d8-23bc-4c5c-9044-ecb066ec0bf9
CA,,,"Judge, Los Angeles County Superior Court",Juan Carlos Dominguez,NP,0,,legacy office_id,representing_state,,906b55ef-4cef-472c-b619-605a970dda18
CA,,,"Judge, Los Angeles County Superior Court",Judith L. Meyer,NP,0,,legacy office_id,representing_state,,74d1538d-78e5-40f0-a1c0-d0af0eef8a25
CA,,,"Judge, Los Angeles County Superior Court",Julian C. Recana,NP,0,,legacy office_id,representing_state,,81b52030-4aaf-49f4-9baa-dff3508688af
CA,,,"Judge, Los Angeles County Superior Court",Karen Ackerson Gauff,NP,0,,legacy office_id,representing_state,,af1d7ff7-e428-49ab-b4a5-69a86a54cf19
CA,,,"Judge, Los Angeles County Superior Court",Karen Moskowitz,NP,0,,legacy office_id,representing_state,,d133e34b-1d72-4115-8097-c1462f00323b
CA,,,"Judge, Los Angeles County Superior Court",Karla D. Kerlin,NP,0,,legacy office_id,representing_state,,dd482621-fc71-466f-b610-798693afa65e
CA,,,"Judge, Los Angeles County Superior Court",Karla Sarabia,NP,0,,legacy office_id,representing_state,,8e0844f0-7ec3-4fb0-bc98-98ebf6e3da1e
CA,,,"Judge, Los Angeles County Superior Court",Kathleen Blanchard,NP,0,,legacy office_id,representing_state,,ae60bc56-82a2-4fc1-9cda-43b61810c5c9
CA,,,"Judge, Los Angeles County Superior Court",Kathryn A. Solorzano,NP,0,,legacy office_id,representing_state,,a51db24a-6d7b-485c-be1c-c364c35dcb62
CA,,,"Judge, Los Angeles County Superior Court",Keith H. Borjón,NP,0,,legacy office_id,representing_state,,c49b4ff9-1f60-4309-904f-ac373c4d0e6d
CA,,,"Judge, Los Angeles County Superior Court",Keith L. Schwartz,NP,0,,legacy office_id,representing_state,,d50f768a-2b4f-49ca-bfba-2b2ebf4484aa
CA,,,Associate Justice of the California Supreme Court,Kelli M. Evans,NP,0,,legacy office_id,representing_state,,c2fa1611-f593-4be0-84dd-1c0e3754cef4
CA,,,"Judge, Los Angeles County Superior Court",Kelly Boyer,NP,0,,legacy office_id,representing_state,,ed1ca91e-9dfe-4d98-9cc3-b639f5ce3368
CA,,,"Judge, Los Angeles County Superior Court",Kelly M. Kelley,NP,0,,legacy office_id,representing_state,,0f76b381-0706-4889-ac15-0cc8930ad6e0
CA,,,"Judge, Los Angeles County Superior Court",Kelvin D. Filer,NP,0,,legacy office_id,representing_state,,0167d3c5-44bb-40e8-b022-11959e162ae2
CA,,,"Judge, Los Angeles County Superior Court",Kenneth Fuller,NP,0,,legacy office_id,representing_state,,f5da7c71-0f89-4ecb-b1a0-b43c167f8d60
CA,,,"Judge, Los Angeles County Superior Court",Kenneth R. Freeman,NP,0,,legacy office_id,representing_state,,39bbfc36-b2b3-457c-9623-623edde00a0f
CA,,,"Judge, Los Angeles County Superior Court",Kerry L. White,NP,0,,legacy office_id,representing_state,,dfd07b9c-8cc2-45ea-9750-84c7eb7fdb81
CA,,,"Judge, Los Angeles County Superior Court",Kerry R. Bensinger,NP,0,,legacy office_id,representing_state,,8bd00ad0-f44e-42a2-8bf9-b7434c29508b
CA,,,"Judge, Los Angeles County Superior Court",Kevin C. Brazile,NP,0,,legacy office_id,representing_state,,2e3e1278-9c51-4e04-a169-1298b30da639
CA,,,"Judge, Los Angeles County Superior Court",Kevin P Stennis,NP,0,,legacy office_id,representing_state,,51f4f2f5-5d3c-4888-a8a4-d4afb93c189c
CA,,,"Judge, Los Angeles County Superior Court",Kevin S. Rosenberg,NP,0,,legacy office_id,representing_state,,82c0cd94-9c4d-4d54-aad5-0b12bb4e99a0
CA,,,"Judge, Los Angeles County Superior Court",Kim Nguyen,NP,0,,legacy office_id,representing_state,,185e4155-4548-4c89-a4f7-7ba17f46d934
CA,,,"Judge, Los Angeles County Superior Court",Kimberley Baker Guillemet,NP,0,,legacy office_id,representing_state,,5c133350-aafe-4c0a-9797-ef8495289f2a
CA,,,"Judge, Los Angeles County Superior Court",Kimberly Repecka,NP,0,,legacy office_id,representing_state,,92929f0b-934b-40fe-b97b-aa98a70cb14c
CA,,,"Judge, Los Angeles County Superior Court",Kristin S. Escalante,NP,0,,legacy office_id,representing_state,,9217ed5a-ac99-4e55-b906-270202e117fb
CA,,,"Judge, Los Angeles County Superior Court",Lana Kim,NP,0,,legacy office_id,representing_state,,6f1a4ef5-8f52-4ec9-8ece-a837e00d5081
CA,,,"Judge, Los Angeles County Superior Court",LaRonda J. McCoy,NP,0,,legacy office_id,representing_state,,852f0766-62be-48a9-9ead-04c3dc881921
CA,,,"Judge, Los Angeles County Superior Court",Larry P. Fidler,NP,0,,legacy office_id,representing_state,,29c1b370-956f-4438-b148-2100f7ec39f4
