class,proposed_action,name,district,term_state,term_end,is_incumbent,party,agent_class,confidence,years,evidence_url,evidence_quote,roster_span,roster_complete,note,id
B NO EVIDENCE,clear party; deactivate; keep term (tag as unverified); is_incumbent=false,Jason Paguio,san marino unified,CLOSED,2024-11-30,f,Nonpartisan,NO_EVIDENCE,medium,,https://ballotpedia.org/Jason_Paguio,Jason Paguio is a former candidate for District 3 of the Chula Vista City Council in California.,"2008-2013 continuous, all 5 seats with term-expiry dates (smusd.us members.jsp snapshots Aug 2008, Oct 2009, Mar 2012, Dec 2013); 2013 result (Patch); 2018-2026 RR/CC candidates",True,"The only Jason Paguio with a public record is a San Diego-area Asian business association leader and state APIA commissioner. He ran for Chula Vista City Council and lost, in 2014 and 2016. He never held that seat, so this is not WRONG_SEAT. There is no San Marino link. roster_complete refers to 200",910b1c9b-1af6-48a1-ac98-1d93605a915f
B NO EVIDENCE,clear party; deactivate; keep term (tag as unverified); is_incumbent=false,Linh Nguyen,san marino unified,CLOSED,2022-11-30,f,Nonpartisan,NO_EVIDENCE,medium,,,,"2008-2013 continuous, all 5 seats with term-expiry dates (smusd.us members.jsp snapshots Aug 2008, Oct 2009, Mar 2012, Dec 2013); 2013 result (Patch); 2018-2026 RR/CC candidates",True,Very common name; nothing ties it to SMUSD. roster_complete covers 2008-2013 only.,7b2e6829-ce2b-41c7-9258-4f65bb72c258
B NO EVIDENCE,clear party; deactivate; keep term (tag as unverified); is_incumbent=false,Marcella Hovey,san marino unified,CLOSED,2022-11-30,f,Nonpartisan,NO_EVIDENCE,medium,,,,"2008-2013 continuous, all 5 seats with term-expiry dates (smusd.us members.jsp snapshots Aug 2008, Oct 2009, Mar 2012, Dec 2013); 2013 result (Patch); 2018-2026 RR/CC candidates",True,"Probably fabricated. Search results (snippets only, pages not fetched) show that 'Marcella Hovey' is the name of a camellia cultivar and of a woman from Wilmette, Illinois, who died in 2009. No San Marino link. roster_complete covers 2008-2013 only.",59d50869-a5c4-4e95-9276-a129e984fb8d
B NO EVIDENCE,clear party; deactivate; keep term (tag as unverified); is_incumbent=false,Tom Regan,san marino unified,CLOSED,2024-11-30,f,Nonpartisan,NO_EVIDENCE,medium,,,,"2008-2013 continuous, all 5 seats with term-expiry dates (smusd.us members.jsp snapshots Aug 2008, Oct 2009, Mar 2012, Dec 2013); 2013 result (Patch); 2018-2026 RR/CC candidates",True,No SMUSD link. roster_complete covers 2008-2013 only.,d0b60b59-207f-4687-86c9-15c7810d4117
B NO EVIDENCE,clear party; deactivate; keep term (tag as unverified); is_incumbent=false,Alicia Brodkin,santa monica malibu unified,CLOSED,2022-11-30,f,Nonpartisan,NO_EVIDENCE,medium,,,,"2000-2020 (Smart Voter SMMUSD candidate lists Nov 2000, 2002, 2004, 2006, 2008 incl. 2008 short term, 2010, 2012, 2014; RR/CC 2018 and 2020). Not covered: 2016, 2022, 2024.",False,"No person by this name found. Near-matches only: Alicia Mignano (current SMMUSD board member/president) and an Andrea Brodkin on the SMMUSD payroll (Transparent California, 2018). The name may be a blend of the two. Absent from every SMMUSD candidate list 2000-2014 and 2018-2020.",636c3d78-e230-4c1f-b267-921c4775b2c4
B NO EVIDENCE,clear party; deactivate; keep term (tag as unverified); is_incumbent=false,Roy Rifkin,santa monica malibu unified,CLOSED,2022-11-30,f,Nonpartisan,NO_EVIDENCE,medium,,,,"2000-2020 (Smart Voter SMMUSD candidate lists Nov 2000, 2002, 2004, 2006, 2008 incl. 2008 short term, 2010, 2012, 2014; RR/CC 2018 and 2020). Not covered: 2016, 2022, 2024.",False,"A Roy G. Rifkin is a retired entertainment/licensing attorney (Wolf, Rifkin, Shapiro, Schulman & Rabkin, LA); no school-board link found. Absent from every SMMUSD candidate list 2000-2014 and 2018-2020.",fdc4de72-cd43-4ff8-b13e-28e1c419fe83
B NO EVIDENCE,clear party; deactivate; keep term (tag as unverified); is_incumbent=false,James Chang,temple unified,CLOSED,2024-12-12,f,Nonpartisan,NO_EVIDENCE,high,,https://web.archive.org/web/20200814/https://www.tcusd.net/about-us/board-of-education,Meet the Board Donna Georgino Dr. Mike Lin Kenneth Knollenberg Matt Smith Melissa Espinoza,"2018-2026 (2020 district page + RR/CC 2018-2026); also 2002, 2005, 2006 snapshots",True,"Common name; no source ties it to TCUSD. 2002: Steve Borowitz, Matt Smith, Joan Vizcarra, Mike Palmer, John Woodall; 2005: Mukesh Luhar, Rob McKendrick, Edward Chen, Emilie Cales, Matt Smith; 2006: McKendrick, Smith, Luhar, Cales, Joe Walker. 2018-2020: Georgino, Lin, Knollenberg, Smith, Espinoza; 2",a22830b9-27ab-44b5-900d-ece20863a822
B NO EVIDENCE,clear party; deactivate; keep term (tag as unverified); is_incumbent=false,Kevin Pan,temple unified,CLOSED,2024-12-10,f,Nonpartisan,NO_EVIDENCE,high,,https://web.archive.org/web/20200814/https://www.tcusd.net/about-us/board-of-education,Meet the Board Donna Georgino Dr. Mike Lin Kenneth Knollenberg Matt Smith Melissa Espinoza,"2018-2026 (2020 district page + RR/CC 2018-2026); also 2002, 2005, 2006 snapshots",True,"Common name; only people-search and unrelated LinkedIn profiles. 2002: Steve Borowitz, Matt Smith, Joan Vizcarra, Mike Palmer, John Woodall; 2005: Mukesh Luhar, Rob McKendrick, Edward Chen, Emilie Cales, Matt Smith; 2006: McKendrick, Smith, Luhar, Cales, Joe Walker. 2018-2020: Georgino, Lin, Knollen",412056da-037b-4e87-9c5f-bd4fec768d39
B NO EVIDENCE,clear party; deactivate; keep term (tag as unverified); is_incumbent=false,Lena Lee Liu,temple unified,CLOSED,2024-12-10,f,Nonpartisan,NO_EVIDENCE,high,,https://web.archive.org/web/20200814/https://www.tcusd.net/about-us/board-of-education,Meet the Board Donna Georgino Dr. Mike Lin Kenneth Knollenberg Matt Smith Melissa Espinoza,"2018-2026 (2020 district page + RR/CC 2018-2026); also 2002, 2005, 2006 snapshots",True,"Hits are for Lena Liu, a collectibles artist; no Temple City tie. 2002: Steve Borowitz, Matt Smith, Joan Vizcarra, Mike Palmer, John Woodall; 2005: Mukesh Luhar, Rob McKendrick, Edward Chen, Emilie Cales, Matt Smith; 2006: McKendrick, Smith, Luhar, Cales, Joe Walker. 2018-2020: Georgino, Lin, Knolle",09f4a078-f1fa-4cfb-b8fe-6b90200105d2
B NO EVIDENCE,clear party; deactivate; keep term (tag as unverified); is_incumbent=false,George Fuller,torrance unified,CLOSED,2022-11-30,f,Nonpartisan,NO_EVIDENCE,medium,,,,2001-2026,False,Absent from all TUSD rosters found.,544aa910-95a2-4443-99e5-6a3b350940ae
B NO EVIDENCE,clear party; deactivate; keep term (tag as unverified); is_incumbent=false,Michael Rock,torrance unified,CLOSED,2024-12-15,f,Nonpartisan,NO_EVIDENCE,medium,,,,2001-2026,False,"Absent from all TUSD rosters found. Possibly a garbled form of real trustee Michael P. Wermers (TUSD 2009-2018), but that is a guess.",08f76054-5a5d-4543-88de-569ffb4d5b96
B NO EVIDENCE,clear party; deactivate; keep term (tag as unverified); is_incumbent=false,Cindy Ruelas,walnut valley unified,CLOSED,2024-11-30,f,Nonpartisan,NO_EVIDENCE,high,,https://www.wvusd.org/pdfs/Board%20Member%20Bios%202022.pdf,Larry L. Redinger Occupation: Geologist and Dean Emeritus at Mt. San Antonio College Year Elected: 1989,"2001-12 to 2026-09 (elections 2001-2013, district news 2010/2013/2016, Jul 2014 board page, member bios, RR/CC 2018-2026)",True,"Every WV seat is accounted for from Dec 2001 to Sep 2026 (a very stable board), and this name appears in none of them; recorded end 2024-11-30 falls inside that span. The name resembles Cindy M. Ruiz, a real WV trustee since 2001 (re-elected 2022, filing again 2026); this may be a garbled copy of he",509fe7b3-e444-4b85-9ffe-850d2adf7809
B NO EVIDENCE,clear party; deactivate; keep term (tag as unverified); is_incumbent=false,John Castellano,walnut valley unified,CLOSED,2024-11-30,f,Nonpartisan,NO_EVIDENCE,high,,https://www.wvusd.org/pdfs/Board%20Member%20Bios%202022.pdf,Larry L. Redinger Occupation: Geologist and Dean Emeritus at Mt. San Antonio College Year Elected: 1989,"2001-12 to 2026-09 (elections 2001-2013, district news 2010/2013/2016, Jul 2014 board page, member bios, RR/CC 2018-2026)",True,"Every WV seat is accounted for from Dec 2001 to Sep 2026 (a very stable board), and this name appears in none of them; recorded end 2024-11-30 falls inside that span. WV seat chain: Hall (1985-), Redinger (1989-), Ruiz (2001-), Elfelt (<=2001-2011) -> P. Chen (2011-16) -> Abou-Taleb (2017-), A. Lee ",a077e0db-3534-46b9-aee9-40eafb0d019a
B NO EVIDENCE,clear party; deactivate; keep term (tag as unverified); is_incumbent=false,Nathan Donato,walnut valley unified,CLOSED,2022-11-30,f,Nonpartisan,NO_EVIDENCE,high,,https://www.wvusd.org/pdfs/Board%20Member%20Bios%202022.pdf,Larry L. Redinger Occupation: Geologist and Dean Emeritus at Mt. San Antonio College Year Elected: 1989,"2001-12 to 2026-09 (elections 2001-2013, district news 2010/2013/2016, Jul 2014 board page, member bios, RR/CC 2018-2026)",True,"Every WV seat is accounted for from Dec 2001 to Sep 2026 (a very stable board), and this name appears in none of them; recorded end 2022-11-30 falls inside that span. WV seat chain: Hall (1985-), Redinger (1989-), Ruiz (2001-), Elfelt (<=2001-2011) -> P. Chen (2011-16) -> Abou-Taleb (2017-), A. Lee ",23e22371-fd7f-470d-9d2e-4bb9151bceb1
B NO EVIDENCE,clear party; deactivate; keep term (tag as unverified); is_incumbent=false,Noy Palacios,walnut valley unified,CLOSED,2022-11-30,f,Nonpartisan,NO_EVIDENCE,high,,https://www.wvusd.org/pdfs/Board%20Member%20Bios%202022.pdf,Larry L. Redinger Occupation: Geologist and Dean Emeritus at Mt. San Antonio College Year Elected: 1989,"2001-12 to 2026-09 (elections 2001-2013, district news 2010/2013/2016, Jul 2014 board page, member bios, RR/CC 2018-2026)",True,"Every WV seat is accounted for from Dec 2001 to Sep 2026 (a very stable board), and this name appears in none of them; recorded end 2022-11-30 falls inside that span. WV seat chain: Hall (1985-), Redinger (1989-), Ruiz (2001-), Elfelt (<=2001-2011) -> P. Chen (2011-16) -> Abou-Taleb (2017-), A. Lee ",1d6cb616-1d88-4010-9d91-2f13f625c58f
B NO EVIDENCE,clear party; deactivate; keep term (tag as unverified); is_incumbent=false,Wenling Chin,walnut valley unified,CLOSED,2022-11-30,f,Nonpartisan,NO_EVIDENCE,high,,https://www.wvusd.org/pdfs/Board%20Member%20Bios%202022.pdf,Larry L. Redinger Occupation: Geologist and Dean Emeritus at Mt. San Antonio College Year Elected: 1989,"2001-12 to 2026-09 (elections 2001-2013, district news 2010/2013/2016, Jul 2014 board page, member bios, RR/CC 2018-2026)",True,"Every WV seat is accounted for from Dec 2001 to Sep 2026 (a very stable board), and this name appears in none of them; recorded end 2022-11-30 falls inside that span. WV seat chain: Hall (1985-), Redinger (1989-), Ruiz (2001-), Elfelt (<=2001-2011) -> P. Chen (2011-16) -> Abou-Taleb (2017-), A. Lee ",4a11c484-260d-4f62-a7d3-2011cd163f70
B NO EVIDENCE,clear party; deactivate; keep term (tag as unverified); is_incumbent=false,Ben Kay,west covina unified,CLOSED,2022-11-30,f,Nonpartisan,NO_EVIDENCE,medium,,,,2002-2026 with gaps (2003-2009 transitions and 2013-2015 appointments not seat-by-seat),False,Absent from all WCUSD rosters found.,a08c5e26-feee-4bbf-a60a-5de90eda74b5
B NO EVIDENCE,clear party; deactivate; keep term (tag as unverified); is_incumbent=false,Cynthia Moran,west covina unified,CLOSED,2024-11-30,f,Nonpartisan,WRONG_SEAT,medium,,https://www.chinohills.org/174/Cynthia-Moran,"Cynthia Moran was first elected to the Chino Hills City Council in November 2012 and re-elected in 2016, 2020, and 2024.",2002-2026 with gaps (2003-2009 transitions and 2013-2015 appointments not seat-by-seat),False,"[agent said WRONG_SEAT, name-only/weak -> no-evidence] Name is fairly common; identity with our row is by name only. Same pattern as McNaboe (Inland Empire city official). Her bio lists Chino Valley USD volunteer work, no West Covina link. Absent from all WCUSD rosters.",af08db12-bace-48ce-b9e5-eaa0e3e2ffd8
B NO EVIDENCE,clear party; deactivate; keep term (tag as unverified); is_incumbent=false,Joe Panganiban,west covina unified,CLOSED,2024-11-30,f,Nonpartisan,NO_EVIDENCE,medium,,,,2002-2026 with gaps (2003-2009 transitions and 2013-2015 appointments not seat-by-seat),False,"Absent from all WCUSD rosters found (2002-03, ~2009, 2011-2016, RR/CC 2018-2026).",4d0397a4-6863-4e57-bfdf-510d3738630b
B NO EVIDENCE,clear party; deactivate; keep term (tag as unverified); is_incumbent=false,Lorenzo Munoz,west covina unified,CLOSED,2024-11-30,f,Nonpartisan,NO_EVIDENCE,medium,,,,2002-2026 with gaps (2003-2009 transitions and 2013-2015 appointments not seat-by-seat),False,Absent from all WCUSD rosters found.,8f362998-d0ae-490d-a3df-1d5a5de9243f
B NO EVIDENCE,clear party; deactivate; keep term (tag as unverified); is_incumbent=false,Anastasia Flores,wiseburn unified,CLOSED,2022-11-30,f,Nonpartisan,NO_EVIDENCE,medium,,https://web.archive.org/web/20190722032734/https://www.wiseburn.org/board/board-of-trustees,"Neil Goldman , Member 2015 - Present",Full seat roster Dec 2013-Jul 2019 (2013 first unified board results + 2019 board page with each trustee's start year); also full roster Mar 2002 (board page) and 2001-2026 candidate lists (no contest in 2007 or 2015),True,"Absent from every Wiseburn roster and candidate list found. 2002 board: Curtis, Guerrero, Kaneda, Meath, Mora. 2013 unified board: Banuelos, Mora, Martinez, Curtis, Andriacchi. 2019 board: Kaneda (2014-), Banuelos (2009-), Goldman (2015-), Martinez (2005-), Mora (2001-). After 2019 the known changes",f12ba4c2-859f-4453-9b32-37624d0132a0
B NO EVIDENCE,clear party; deactivate; keep term (tag as unverified); is_incumbent=false,Jody Dean,wiseburn unified,CLOSED,2024-11-30,f,Nonpartisan,NO_EVIDENCE,medium,,https://web.archive.org/web/20190722032734/https://www.wiseburn.org/board/board-of-trustees,"Neil Goldman , Member 2015 - Present",Full seat roster Dec 2013-Jul 2019 (2013 first unified board results + 2019 board page with each trustee's start year); also full roster Mar 2002 (board page) and 2001-2026 candidate lists (no contest in 2007 or 2015),True,"Absent from every Wiseburn roster and candidate list found. 2002 board: Curtis, Guerrero, Kaneda, Meath, Mora. 2013 unified board: Banuelos, Mora, Martinez, Curtis, Andriacchi. 2019 board: Kaneda (2014-), Banuelos (2009-), Goldman (2015-), Martinez (2005-), Mora (2001-). After 2019 the known changes",6fa8ba0f-8afc-4bfa-ba1a-970f2a50171f
B NO EVIDENCE,clear party; deactivate; keep term (tag as unverified); is_incumbent=false,Matt Addington,wiseburn unified,CLOSED,2022-11-30,f,Nonpartisan,NO_EVIDENCE,medium,,https://web.archive.org/web/20190722032734/https://www.wiseburn.org/board/board-of-trustees,"Neil Goldman , Member 2015 - Present",Full seat roster Dec 2013-Jul 2019 (2013 first unified board results + 2019 board page with each trustee's start year); also full roster Mar 2002 (board page) and 2001-2026 candidate lists (no contest in 2007 or 2015),True,"Absent from every Wiseburn roster and candidate list found. 2002 board: Curtis, Guerrero, Kaneda, Meath, Mora. 2013 unified board: Banuelos, Mora, Martinez, Curtis, Andriacchi. 2019 board: Kaneda (2014-), Banuelos (2009-), Goldman (2015-), Martinez (2005-), Mora (2001-). After 2019 the known changes",91687c59-c7b0-4b20-8bdd-8cd2ba3e07b5
B NO EVIDENCE,clear party; deactivate; keep term (tag as unverified); is_incumbent=false,Michael Murphy,wiseburn unified,CLOSED,2022-11-30,f,Nonpartisan,NO_EVIDENCE,medium,,https://web.archive.org/web/20190722032734/https://www.wiseburn.org/board/board-of-trustees,"Neil Goldman , Member 2015 - Present",Full seat roster Dec 2013-Jul 2019 (2013 first unified board results + 2019 board page with each trustee's start year); also full roster Mar 2002 (board page) and 2001-2026 candidate lists (no contest in 2007 or 2015),True,"Absent from every Wiseburn roster and candidate list found. 2002 board: Curtis, Guerrero, Kaneda, Meath, Mora. 2013 unified board: Banuelos, Mora, Martinez, Curtis, Andriacchi. 2019 board: Kaneda (2014-), Banuelos (2009-), Goldman (2015-), Martinez (2005-), Mora (2001-). After 2019 the known changes",9bd840d2-3877-42ab-ac68-961accbf9140
B NO EVIDENCE,clear party; deactivate; keep term (tag as unverified); is_incumbent=false,Patricia Ollie,wiseburn unified,CLOSED,2024-11-30,f,Nonpartisan,NO_EVIDENCE,medium,,https://web.archive.org/web/20190722032734/https://www.wiseburn.org/board/board-of-trustees,"Neil Goldman , Member 2015 - Present",Full seat roster Dec 2013-Jul 2019 (2013 first unified board results + 2019 board page with each trustee's start year); also full roster Mar 2002 (board page) and 2001-2026 candidate lists (no contest in 2007 or 2015),True,"Absent from every Wiseburn roster and candidate list found. 2002 board: Curtis, Guerrero, Kaneda, Meath, Mora. 2013 unified board: Banuelos, Mora, Martinez, Curtis, Andriacchi. 2019 board: Kaneda (2014-), Banuelos (2009-), Goldman (2015-), Martinez (2005-), Mora (2001-). After 2019 the known changes",f930cd79-ce2f-4a9e-9e73-1d29a3abd4dc
C0 DISPROVED - already handled (LBCCD trustee; ABC term deleted by CA_0146),clear party; is_incumbent=false; keep active (won LB Council D7 primary 2026),Vivian Malauulu,abc unified,NO_TERM,,t,Nonpartisan,,,,,,,,,661de009-8046-4beb-ba70-420a862e78e8
C0 DISPROVED - already handled (Lynwood trustee; term deleted by CA_0149),"clear party; deactivate (duplicate of Gary Hardie Jr., who holds the Lynwood seat)",Gary Hardie,covina valley unified,NO_TERM,,f,Nonpartisan,,,,,,,,,9f4f1f7f-52be-4b7f-885d-112ff0039119
C1 DISPROVED - documented in a different office / legal bar,clear party; archive + DELETE term; deactivate,Sho Tay,arcadia unified,CLOSED,2023-12-31,f,Nonpartisan,WRONG_SEAT,high,,https://www.pasadenastarnews.com/2014/04/08/tom-beck-roger-chandler-and-sho-tay-elected-to-arcadia-city-council/,"Tom Beck, Roger Chandler and Sho Tay elected to Arcadia City Council",2002 and 2019 district page snapshots + RR/CC 2020-2026,False,"Sho Tay is a real Arcadia elected official, but on the City Council (elected 2014, mayor 2018-19), not the school board. No source places him on the AUSD board. Roster found: 2002 James C. Romo, Maryann Gibson, John R. McClain, Joann E. Steinmeier, Annie L. Yuen; 2019 Cung Nguyen (since 2007), Kay K",1a0a34d3-0203-4f5a-a4f0-2e4f27034b48
C1 DISPROVED - documented in a different office / legal bar,clear party; archive + DELETE term; deactivate,Joseph Rocha,azusa unified,CLOSED,2022-12-12,f,Nonpartisan,WRONG_SEAT,high,,https://www.biographies.net/people/en/joseph_r_rocha,Rocha has been a member of the Azusa City Council since 1997 and was elected Mayor in 2007.,2006-2018 continuous (plus 2001 snapshot; RR/CC 2018-2026),True,"Same city, exact name: Azusa's long-time city councilmember and mayor (council from 1997, mayor from 2007, still mayor in 2014 per Metro caption seen in search results). Not on any Azusa USD roster 2001, 2006-2018 or RR/CC 2018-2026.",29435a50-1e00-4a96-bc0b-9e3755a2a0fa
C1 DISPROVED - documented in a different office / legal bar,clear party; archive + DELETE term; deactivate,Carl Coles,bonita unified,CLOSED,2022-11-30,f,Nonpartisan,OTHER_ROLE,high,"superintendent, documented Nov 2018 - Dec 2020 (not a board member)",https://caschoolnews.net/articles/bonita-unified-school-district-to-celebrate-retiring-board-member/,Bonita Unified Superintendent Carl J. Coles said.,"2003-12 to 2026-09 (elections 2001-2009, board-page snapshots 2008/2019/2022/2023, live page 2026, district press releases, RR/CC 2018-2026)",True,"Carl J. Coles was Bonita USD superintendent, documented Nov 2018 through Dec 2020 (at least). He is absent from every Bonita board roster Dec 2003-2026. Our record puts him on the board with a term ending 2022-11-30, which overlaps his superintendency; Ed Code 35107 bars an employee from sitting on ",4022fac2-7c62-48fe-a194-b451796f636f
C1 DISPROVED - documented in a different office / legal bar,clear party; archive + DELETE term; deactivate,Judy Chen Haggerty,duarte unified,CLOSED,2024-11-30,f,Nonpartisan,WRONG_SEAT,high,,https://www.mtsac.edu/governance/trustees/members/chen.html,Judy Chen Haggerty has served as a member of the Mt. SAC Board of Trustees since 2001.,"Full seat roster Dec 2003-Dec 2015 (2004 board page and Jan 2008 board bio pages list all 5; winners 2003, 2005 uncontested, 2007, 2011, 2013 seen; 2009 winners Bell/Diaz inferred from 2013 incumbency); candidate lists 2001-2026 (RR/CC 2018-2026)",True,"Distinctive name; the real person is a Mt. SAC community college trustee since 2001 (also a Rio Hondo College law professor). She is absent from every Duarte USD candidate list 2001-2026. Duarte is in the Citrus CCD, not Mt. SAC.",f9695574-91b2-482f-823d-0ee090298ee2
C1 DISPROVED - documented in a different office / legal bar,clear party; archive + DELETE term; deactivate,Adrienne Konigar-Macklin,inglewood unified,CLOSED,2022-11-30,f,Nonpartisan,WRONG_SEAT,high,,https://ballotpedia.org/Adrienne_D._Konigar-Macklin,Adrienne D. Konigar-Macklin is an incumbent member of and was a candidate for an at-large seat on the Pomona Unified School District School Board,"2006 (district members.htm snapshot, all 5 seats); 2013-2026 partial (Ballotpedia 2017/2024/2026 + member list; RR/CC 2020)",False,"Also qualifies as OTHER_ROLE: she was IUSD General Counsel 2003-2008, a staff job. Ed Code 35107 would bar board service while she was employed. Nothing places her on the IUSD board. The pipeline probably mixed up her staff job at Inglewood with her elected seat at Pomona.",99effb34-c061-4956-887a-46efa4cd099d
C1 DISPROVED - documented in a different office / legal bar,clear party; archive + DELETE term; deactivate,Herlinda Chico,long beach unified,CLOSED,2022-11-30,f,Nonpartisan,WRONG_SEAT,high,,https://ballotpedia.org/Herlinda_Chico,"Herlinda Chico was a member of the Long Beach Community College District Board of Trustees in California, representing Area 4.","1997 (partial), 2004 (all 5 seats), 2016-2017 (all 5 district seats), 2018-2026 RR/CC candidates",False,Nothing places her on the LBUSD board. The pipeline probably confused the Long Beach college board with the Long Beach school district board.,d71d9dca-9256-46fd-851c-a61d54ec488b
C1 DISPROVED - documented in a different office / legal bar,clear party; archive + DELETE term; deactivate,Tim Goodrich,torrance unified,CLOSED,2026-04-19,f,Nonpartisan,WRONG_SEAT,high,,https://web.archive.org/web/20201025000036/https://www.torranceca.gov/Government/City-Council/Goodrich,"Tim Goodrich was first elected to the City Council on June 3, 2014, and re-elected on June 5, 2018.",2001-2026,False,"Real Torrance politician: City Council 2014-2022 (search snippet also says elected City Treasurer June 2022, not separately fetched). Also a TUSD Citizen Bond Oversight Committee member before 2014 (OTHER_ROLE aspect). Not on the current TUSD board (tusd.org/boe) or any TUSD election roster. Recorde",f3f377a7-5eef-4c16-9df5-6828ac4eeb4e
C1 DISPROVED - documented in a different office / legal bar,clear party; archive + DELETE term; deactivate,Darcy McNaboe,west covina unified,CLOSED,2022-11-30,f,Nonpartisan,WRONG_SEAT,high,,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_12337255/File/Government/Voting%20Elections/CandidateStatement_DarcyMcNaboe.pdf,"As Mayor, I provided leadership necessary for Grand Terrace to weather recent turbulent times",2002-2026 with gaps (2003-2009 transitions and 2013-2015 appointments not seat-by-seat),False,Unusual name; the only person found is the Grand Terrace mayor (2022 re-election statement). No West Covina tie found. Absent from all WCUSD rosters.,ced90e57-de77-4a49-a9d8-5fa4ec9599c7
C2 ABSENT from district official all-time roster (decision),clear party; deactivate; DELETE term only if you rule this is disproof,Gary Springer,glendale unified,CLOSED,2023-12-31,f,Nonpartisan,NO_EVIDENCE,high,,,,1936-2026,True,"Absent from the district's complete official list of all trustees 1936-2026. Web results were unrelated Gary Springers (Santa Clara obituary, publicist, contractor).",7db07f24-2ec9-4011-82cb-19c9e36468d6
C2 ABSENT from district official all-time roster (decision),clear party; deactivate; DELETE term only if you rule this is disproof,Kathia Dipp Metzler,glendale unified,CLOSED,2026-07-13,f,Nonpartisan,NO_EVIDENCE,high,,,,1936-2026,True,"Absent from the district's complete official list of all trustees 1936-2026. Only similar name found: Elizabeth Dipp Metzger, a financial adviser in El Paso TX, no Glendale link.",636ff578-53a3-4b98-8421-0492afbba802
C2 ABSENT from district official all-time roster (decision),clear party; deactivate; DELETE term only if you rule this is disproof,Don Galvan,south pasadena unified,CLOSED,2024-11-30,f,Nonpartisan,NO_EVIDENCE,high,,,,1923-2026,True,Absent from the official SPUSD list of every trustee 1923-present.,1d2080a9-c3a3-4ee5-9d4e-dab183b00a44
C2 ABSENT from district official all-time roster (decision),clear party; deactivate; DELETE term only if you rule this is disproof,Jennifer Kassan,south pasadena unified,CLOSED,2022-11-30,f,Nonpartisan,NO_EVIDENCE,high,,,,1923-2026,True,Absent from the official SPUSD list of every trustee 1923-present.,6514b3c1-7846-42bf-be84-d5c0077a2dcf
C2 ABSENT from district official all-time roster (decision),clear party; deactivate; DELETE term only if you rule this is disproof,Rosemary Cortez,south pasadena unified,CLOSED,2024-11-30,f,Nonpartisan,NO_EVIDENCE,high,,,,1923-2026,True,Absent from the official SPUSD list of every trustee 1923-present.,8c7c3d26-3d21-492a-86ae-db73cee53f09
C2 ABSENT from district official all-time roster (decision),clear party; deactivate; DELETE term only if you rule this is disproof,Rosemary Lim Youngblood,south pasadena unified,CLOSED,2022-11-30,f,Nonpartisan,NO_EVIDENCE,high,,https://coronadousd.net/Board-of-Trustees/Meet-our-Governing-Board/,Dr. Youngblood currently serves as Board Clerk.,1923-2026,True,"Coordinator lead checked: the Coronado USD trustee elected in 2022 is Dr. Scot Youngblood, not Rosemary. No Rosemary (Lim) Youngblood appears on the Coronado board or ballot pages found, so the 'YOUNGBLOOD FOR CORONADO USD 2022' committee is most likely his (surname-only match in our DB). Not WRONG_",fbd175e9-5edb-49d8-8d04-3b3b84c47b5f
C2 ABSENT from district official all-time roster (decision),clear party; deactivate; DELETE term only if you rule this is disproof,Ying Chen,south pasadena unified,CLOSED,2022-11-30,f,Nonpartisan,NO_EVIDENCE,high,,,,1923-2026,True,Common name; absent from the official SPUSD list of every trustee 1923-present.,d7b1c97d-fc07-456a-8de8-b31d8a9eb517
